customer_id,recency,frequency,monetary
40927,246,5,10929
40928,114,7,17919
40929,145,9,23410
40930,178,4,12281
40931,16,7,23752
40932,118,3,8907
40933,154,5,13742
40934,515,2,4947
40935,382,6,16492
40936,172,3,6891
40937,59,8,19113
40938,278,3,10697
40939,431,5,13216
40940,175,5,13699
40941,288,8,20053
40942,110,9,28535
40943,485,4,10548
40944,297,2,9604
40945,118,7,22705
40946,131,3,5882
40947,504,4,9477
40948,18,7,23355
40949,105,4,10887
40950,143,2,5077
40951,88,2,5058
40952,72,8,16488
40953,484,3,5858
40954,765,3,12357
40955,616,3,7873
40956,36,4,8361
40957,98,4,5638
40958,502,4,11029
40960,36,10,27732
40961,282,9,20850
40962,355,3,8810
40963,74,3,11576
40964,281,4,5413
40965,117,4,8178
40966,173,9,30485
40967,27,7,21128
40968,146,6,17177
40969,398,2,4463
40970,326,5,15890
40971,324,4,7574
40972,66,5,12207
40973,562,3,2831
40974,415,5,6256
40975,292,6,16388
40976,273,7,18401
40977,140,2,6778
40978,75,4,13009
40979,449,6,11265
40980,720,3,5751
40981,73,4,7596
40982,6,4,9471
40983,382,1,831
40984,39,5,15126
40985,348,13,28063
40986,292,4,15157
40987,537,3,7689
40988,59,5,12871
40989,169,6,14172
40990,69,4,12273
40991,98,4,8672
40992,44,4,11873
40993,163,5,15084
40994,820,4,12315
40995,278,6,20210
40996,1159,1,3997
40997,321,2,6640
40998,127,3,5558
40999,24,5,14251
41000,3,5,12215
41001,80,7,16327
41002,13,8,20363
41003,103,8,19482
41004,851,5,13174
41005,86,7,19640
41006,467,2,5217
41007,22,5,5942
41008,42,5,18162
41009,172,7,20996
41010,30,4,5636
41011,98,4,10952
41012,39,7,15424
41013,328,6,15359
41014,272,6,17394
41015,461,3,9166
41016,24,6,19449
41017,41,1,2665
41018,311,6,21923
41019,9,6,15880
41020,283,3,8891
41021,380,6,15034
41022,78,10,18456
41023,465,3,8999
41024,9,6,19411
41025,104,3,11215
41026,87,5,12366
41027,451,4,7171
41028,401,2,7318
41029,168,4,12682
41030,30,4,12167
41031,287,5,17360
41032,141,10,33380
41033,474,2,3982
41034,98,10,24238
41035,19,7,15652
41036,393,2,6515
41037,30,6,23775
41038,36,7,17203
41039,87,2,3567
41040,7,3,7595
41041,31,2,4769
41042,326,9,24382
41043,631,4,6361
41044,324,6,12261
41045,415,4,15889
41046,64,7,24638
41047,44,7,22934
41048,80,5,13082
41049,251,5,10730
41050,685,4,13775
41051,72,6,13145
41052,238,7,13485
41053,11,6,20214
41054,683,2,6468
41055,480,2,6332
41056,527,4,6495
41057,251,7,15735
41058,212,8,14900
41059,471,4,15149
41060,136,4,12613
41061,395,4,16425
41062,29,5,9421
41063,150,10,30847
41064,657,2,7372
41065,5,7,21083
41066,253,7,25496
41067,118,6,12783
41068,866,3,3168
41069,489,2,5873
41070,3,5,16103
41071,213,4,4253
41072,689,4,12923
41073,96,8,32329
41074,383,4,3884
41075,679,4,11997
41076,475,2,3151
41077,241,4,8023
41078,37,4,12288
41079,51,8,22968
41080,515,5,20139
41081,155,6,13013
41082,208,7,19620
41083,95,5,13891
41084,22,10,22620
41085,30,5,16756
41086,239,8,22837
41087,766,1,1431
41088,6,9,19863
41089,9,5,10375
41090,81,6,12024
41091,110,5,14649
41092,44,7,17079
41093,12,4,9480
41094,82,3,5019
41095,151,8,24332
41096,724,3,4961
41097,137,9,22502
41098,404,8,30034
41099,26,4,10771
41100,1215,3,10222
41101,76,4,6797
41102,703,2,547
41103,96,6,20271
41104,59,5,14038
41105,570,2,4707
41106,534,3,12570
41107,333,6,10802
41108,287,9,22240
41109,110,6,17189
41110,47,4,9664
41111,313,4,12298
41112,110,7,19246
41113,151,6,9391
41114,191,5,13769
41115,190,5,10919
41116,88,3,12212
41117,187,2,3145
41118,21,9,22119
41119,109,10,23370
41120,483,7,17184
41121,116,9,21721
41122,308,6,18197
41123,608,3,8560
41124,508,2,4034
41125,89,10,32065
41126,51,4,5623
41127,380,6,17926
41128,157,2,3867
41129,286,4,10229
41130,759,3,7780
41131,492,1,2531
41132,419,7,23823
41133,13,7,17506
41134,535,6,14062
41135,618,2,7237
41136,232,5,11853
41137,44,4,8581
41138,3,9,22668
41139,108,5,9317
41140,43,6,15961
41141,343,6,15521
41142,151,4,8498
41143,114,4,8618
41144,174,5,14415
41145,647,1,1261
41146,521,4,15977
41147,417,3,9858
41148,20,8,20856
41149,275,5,15847
41150,371,4,6137
41151,456,4,13551
41152,392,9,24838
41153,81,7,19518
41154,281,9,22440
41155,22,3,10066
41156,257,7,21411
41157,42,3,6259
41158,16,4,6455
41159,355,4,12847
41160,182,6,18434
41161,370,6,14843
41162,12,3,5629
41163,317,5,16012
41164,493,3,5250
41165,24,8,25755
41166,197,1,2160
41167,467,4,7672
41168,442,3,6128
41169,125,5,15406
41170,538,4,10298
41171,67,4,15534
41172,36,7,12871
41173,291,7,19659
41174,160,6,17203
41175,107,8,21705
41176,141,5,9646
41177,45,4,6531
41178,292,6,10343
41179,155,3,9302
41180,110,8,19735
41181,73,7,16696
41182,604,1,3206
41183,552,4,11092
41184,182,1,3701
41185,90,6,17776
41186,194,3,5447
41187,36,7,18979
41188,292,7,13875
41189,87,6,15841
41190,25,8,21603
41191,143,5,9721
41192,292,4,15021
41193,15,5,12629
41194,16,9,21304
41195,34,4,9155
41196,47,5,17163
41197,33,4,15160
41198,115,7,21992
41199,855,1,350
41200,663,6,19942
41201,67,7,26323
41202,12,7,15343
41203,848,1,3640
41204,68,4,11413
41205,766,2,3842
41206,170,2,7396
41207,696,3,9774
41208,81,9,25445
41209,14,8,18874
41210,48,7,13825
41211,50,5,10860
41212,63,7,19571
41213,130,4,11677
41214,168,2,3873
41215,206,8,16804
41216,175,7,17577
41217,250,1,4358
41218,71,3,7326
41219,452,4,10968
41220,207,9,29335
41221,154,5,12895
41222,8,10,27160
41223,89,10,28016
41224,146,6,14374
41225,172,6,15285
41226,111,6,21984
41227,461,3,3545
41228,82,3,10571
41229,291,2,4970
41230,108,4,7044
41231,76,6,19051
41232,57,9,21072
41233,28,7,25786
41234,15,5,10376
41235,432,7,26045
41236,174,7,10603
41237,174,6,18322
41238,26,5,11979
41239,1,9,24306
41240,319,7,16977
41241,294,6,17910
41242,231,3,12949
41243,450,4,7124
41244,207,7,22189
41245,320,3,6110
41246,136,8,24111
41247,16,6,17137
41248,6,7,19183
41249,627,1,719
41250,315,4,7863
41251,24,8,23766
41252,99,4,12127
41253,131,4,13928
41254,255,4,11358
41255,111,5,12293
41256,578,4,11632
41257,579,2,4800
41258,610,4,13107
41259,264,3,6135
41260,15,7,20073
41261,81,5,19397
41262,369,7,22027
41263,387,7,17363
41264,284,7,13994
41265,377,3,9831
41266,146,6,15586
41267,555,4,11478
41268,24,5,16237
41269,1205,3,11009
41270,66,11,26368
41271,713,5,17165
41272,473,5,13869
41273,286,4,10074
41274,264,4,7910
41275,6,3,5921
41276,217,3,4546
41277,271,7,20596
41278,27,4,4952
41279,848,2,7119
41280,286,7,20586
41281,1028,2,5375
41282,145,4,14671
41283,325,5,13167
41284,212,7,20673
41285,301,8,26800
41286,247,2,5664
41287,162,10,31019
41288,7,1,4195
41289,62,6,19091
41290,5,11,29830
41291,85,1,4521
41292,597,4,14180
41293,168,6,17861
41294,19,4,15240
41295,452,4,9752
41296,109,7,15953
41297,319,5,9912
41298,422,6,17805
41299,181,6,7957
41300,42,7,20923
41301,467,5,12476
41302,446,6,14031
41303,598,3,10176
41304,12,9,26655
41305,17,8,24614
41306,22,4,13331
41307,272,2,7381
41308,57,5,17359
41309,60,7,14312
41310,275,6,16939
41311,136,5,13067
41313,39,4,14297
41314,1183,1,1346
41315,116,2,8284
41316,54,4,13121
41317,220,8,26292
41318,55,3,3112
41319,511,6,20705
41320,318,5,9786
41321,265,4,18485
41322,205,4,7849
41323,1004,2,1330
41324,592,2,5904
41325,865,3,8550
41326,949,2,6939
41327,408,8,14711
41328,349,4,7711
41329,381,1,3399
41331,68,4,6243
41332,68,7,13012
41333,597,4,10497
41334,125,3,3783
41335,90,6,6843
41336,359,3,6739
41337,251,6,20534
41338,8,7,14520
41339,239,3,8807
41340,262,3,8054
41341,451,4,10739
41343,180,7,21856
41344,239,6,20785
41345,31,10,31032
41346,45,3,7213
41347,82,5,16473
41348,139,4,13575
41349,31,4,6778
41350,711,5,12390
41351,305,6,12258
41352,908,3,3992
41353,634,6,16731
41354,1,6,15198
41355,308,4,11552
41356,859,1,513
41357,19,8,21891
41358,62,5,10901
41359,167,7,20294
41360,129,2,2128
41361,208,10,20955
41362,119,8,22014
41363,276,4,14293
41364,109,9,34383
41365,195,8,20927
41366,423,3,6124
41367,115,5,14091
41368,470,4,13235
41369,151,4,11201
41371,566,3,14402
41372,861,1,682
41373,58,8,20299
41374,509,2,3818
41375,191,3,5548
41376,552,2,1706
41377,942,3,9638
41378,210,3,4145
41379,140,9,32163
41380,40,8,13569
41381,66,5,10262
41382,68,3,5671
41383,222,4,11539
41384,72,8,16467
41385,29,7,17789
41386,1012,4,13412
41387,64,6,16949
41388,164,6,18400
41389,102,4,11609
41390,303,4,9087
41391,489,4,10479
41392,211,4,12559
41393,526,2,2201
41394,59,6,13193
41395,993,2,6510
41396,194,8,21411
41397,444,3,5699
41398,37,5,16527
41399,540,2,2355
41400,115,7,18620
41401,368,3,10268
41402,55,8,23204
41403,143,2,6068
41404,579,1,532
41405,129,3,12126
41406,190,2,6676
41407,112,5,8742
41408,59,9,25386
41409,116,6,17050
41410,147,9,20700
41411,203,7,12617
41412,249,6,19577
41413,33,6,20327
41414,467,4,10539
41415,266,5,9204
41416,52,6,21236
41417,20,7,23478
41418,589,2,3036
41419,762,5,14640
41420,244,3,11291
41421,14,3,10555
41422,138,5,15584
41423,113,9,24648
41424,301,6,17390
41425,101,5,9137
41426,215,4,7330
41427,136,3,4880
41428,633,2,5678
41429,113,7,16767
41430,69,3,5108
41431,54,9,28942
41432,91,3,8582
41433,226,11,26190
41434,143,6,10963
41435,266,7,18182
41436,164,8,26360
41437,23,7,19490
41438,336,8,24010
41439,122,7,16133
41440,102,8,23968
41441,545,3,9787
41442,181,5,12213
41443,11,7,25072
41444,194,5,11376
41445,426,4,11176
41446,221,3,12093
41447,54,3,4919
41448,295,2,6895
41449,139,5,14606
41450,84,8,17590
41451,232,5,18470
41452,213,4,5049
41453,55,8,26697
41454,108,3,6011
41455,173,4,14997
41456,61,8,25070
41457,360,3,10195
41458,66,9,28707
41459,648,4,9202
41460,847,7,14569
41461,15,6,13071
41462,59,8,21083
41463,257,5,16991
41464,191,5,12165
41465,26,4,8367
41466,87,3,7415
41467,89,8,21874
41468,275,6,13176
41469,51,5,16648
41470,40,5,11463
41471,139,5,14267
41472,206,7,19124
41473,254,8,17538
41474,35,8,19288
41475,352,4,14440
41476,259,5,14519
41477,260,4,12861
41478,186,6,18401
41479,702,3,8606
41480,174,5,11841
41481,257,7,24656
41482,147,4,9488
41483,405,4,8900
41484,345,4,11379
41485,234,5,14009
41486,5,6,14320
41487,673,3,6719
41488,67,3,8356
41489,930,1,1023
41490,63,9,19648
41491,609,10,21568
41492,160,4,7574
41493,490,2,10312
41494,315,3,4487
41495,249,4,12392
41496,789,4,8984
41497,79,7,14628
41498,283,7,20137
41499,392,2,5586
41500,877,4,14081
41501,197,1,2456
41502,119,4,14071
41503,157,4,16581
41504,86,10,26056
41505,42,3,6267
41506,266,3,6009
41507,67,2,1482
41508,180,4,11132
41509,684,2,2746
41510,77,9,22484
41511,183,8,23582
41512,241,4,9517
41513,268,6,19041
41514,185,5,18341
41515,175,8,26270
41516,13,9,27171
41517,24,8,19986
41518,169,5,14352
41519,307,5,13314
41520,265,5,14638
41521,324,3,8795
41522,334,4,2846
41523,9,10,28486
41524,293,4,17527
41525,38,4,9040
41526,45,8,18462
41527,734,3,10477
41528,534,5,19006
41529,795,3,6433
41530,583,3,10226
41531,24,5,11192
41532,77,2,7468
41533,907,1,1501
41534,535,3,9922
41535,207,1,3028
41536,274,5,9779
41537,107,5,18841
41538,234,2,3295
41539,358,4,16349
41540,267,5,16093
41541,677,3,3002
41542,158,8,19373
41543,453,8,16835
41544,188,8,26776
41545,79,6,13609
41546,215,6,21331
41547,9,4,12394
41548,515,2,6995
41549,836,3,5921
41550,171,5,20794
41551,116,5,11797
41552,638,3,5023
41553,143,5,9647
41554,137,6,15505
41555,87,10,27580
41556,21,8,18234
41557,11,6,14756
41558,228,6,15268
41559,279,8,15866
41560,63,5,13320
41561,39,7,23136
41562,177,4,13962
41563,20,4,8738
41564,200,2,4800
41565,22,11,30294
41566,138,3,9282
41567,141,2,5491
41568,89,8,29251
41569,414,6,23226
41570,971,4,10840
41571,123,8,27577
41572,1088,3,8102
41573,42,4,5937
41574,69,7,21338
41575,72,5,10756
41576,306,3,6916
41577,202,1,1963
41578,111,6,17120
41579,6,7,21189
41580,102,3,9590
41581,284,6,18624
41582,430,6,11477
41583,467,6,13373
41584,279,5,13776
41585,15,5,12032
41586,39,5,15494
41587,844,2,6011
41588,227,3,6305
41589,555,5,14269
41590,178,6,10969
41591,66,8,18145
41592,124,1,4859
41593,300,3,10247
41594,158,6,19113
41595,203,6,21652
41596,323,9,18248
41597,176,2,3380
41598,117,4,10646
41599,201,6,17190
41600,371,7,17305
41601,259,7,21428
41602,1324,1,1084
41603,189,5,14406
41604,2,8,24015
41605,598,3,6268
41606,396,6,12703
41607,577,4,11824
41608,384,2,6229
41610,130,4,10669
41611,497,6,14390
41612,391,3,6467
41613,393,5,11912
41614,151,6,22247
41615,110,4,10078
41616,7,6,17023
41617,160,6,18468
41618,44,5,16209
41619,386,5,15471
41620,66,5,12577
41621,78,5,16072
41622,45,3,7993
41623,337,2,7727
41624,453,2,6357
41625,377,4,7566
41626,157,3,5293
41627,506,5,13806
41628,122,3,5144
41629,430,4,11502
41630,374,3,7406
41631,99,5,10852
41632,62,8,22915
41633,375,4,13260
41634,89,6,20703
41636,7,5,17021
41637,51,6,11614
41638,424,7,22834
41639,173,6,17719
41640,139,4,12083
41641,311,2,9706
41642,519,2,4287
41643,320,6,18701
41644,187,9,30551
41645,756,3,7389
41646,40,10,21959
41647,489,6,22325
41648,86,4,10478
41649,519,5,10775
41650,283,2,3291
41651,815,3,5980
41652,7,5,15961
41653,873,1,631
41654,288,8,26717
41655,207,2,8411
41656,12,4,11151
41657,10,9,22226
41658,702,4,4437
41659,334,5,14472
41660,237,2,4463
41661,140,3,7477
41662,625,2,8081
41663,114,7,16171
41664,389,8,18599
41665,30,3,7512
41666,448,1,3401
41667,181,6,12584
41668,657,2,6516
41669,65,6,16036
41670,476,3,10517
41671,414,6,13222
41672,106,6,18504
41673,15,8,14079
41674,45,4,13105
41675,130,5,11078
41676,309,8,23215
41677,229,6,20420
41678,98,3,7677
41679,332,10,31156
41680,950,2,2871
41681,37,5,14018
41682,19,3,7260
41683,29,5,13462
41684,9,6,13727
41685,15,8,25629
41686,571,2,2877
41687,16,4,12628
41688,205,4,11111
41689,118,4,13508
41690,393,2,2227
41691,861,4,8919
41692,242,5,12485
41693,162,5,14911
41694,548,6,16774
41695,66,10,25535
41696,167,9,26313
41697,103,6,20218
41698,185,5,18553
41699,200,6,15616
41700,257,5,19966
41701,297,5,11991
41702,197,2,7582
41703,156,11,25397
41704,56,2,6045
41705,482,4,14226
41706,381,3,8517
41707,564,5,12194
41708,194,5,11969
41709,765,8,23705
41710,147,2,4858
41711,88,4,13730
41712,409,3,5528
41713,63,8,19779
41714,165,5,10318
41715,37,5,9607
41716,52,7,20785
41717,103,3,7536
41718,110,2,7866
41719,38,4,11078
41720,85,5,16650
41721,710,4,17786
41722,194,6,24800
41723,98,2,7381
41724,116,5,15133
41725,22,5,15783
41726,493,5,13498
41727,219,4,5568
41728,1,7,19298
41729,407,3,6524
41730,157,6,20985
41731,8,3,6647
41732,63,9,32928
41733,259,5,6322
41734,255,1,2992
41735,156,7,17246
41736,320,2,4693
41737,139,4,12675
41738,24,5,12373
41739,366,2,8133
41740,131,5,12066
41741,108,4,12349
41742,164,3,9854
41743,40,5,12462
41744,212,1,1189
41745,94,4,11026
41746,74,6,20619
41747,98,5,15924
41748,160,10,25944
41749,5,8,17738
41750,61,4,5938
41751,196,3,9838
41752,384,3,5745
41753,601,1,2471
41754,269,6,13502
41755,281,4,5576
41756,45,5,8268
41757,433,6,13330
41759,314,6,16314
41760,143,7,17082
41761,270,5,10477
41762,144,4,14733
41763,386,5,11304
41764,100,5,12025
41765,538,4,10102
41766,518,4,8980
41767,199,5,21422
41768,98,3,6378
41769,331,5,17107
41770,535,5,15030
41771,66,5,9364
41772,352,5,14760
41773,114,5,12250
41774,903,1,4732
41775,294,5,11250
41776,657,2,4454
41777,79,8,23290
41778,7,8,20917
41779,67,7,15856
41780,4,7,15833
41781,268,3,7854
41782,221,7,17435
41783,94,6,15687
41784,327,5,7163
41785,659,6,12158
41786,133,4,15419
41787,81,5,21971
41788,508,4,9440
41789,41,6,21470
41790,716,1,3337
41791,550,1,3084
41792,312,6,9542
41793,512,5,14603
41794,603,3,3823
41795,206,2,6089
41796,4,8,16558
41797,40,3,7053
41798,366,2,6770
41799,283,3,2248
41800,38,8,18267
41801,490,3,10563
41802,214,4,8505
41803,43,6,17828
41804,183,10,24219
41805,722,2,8580
41806,68,6,15187
41807,167,5,20428
41808,918,6,17607
41809,466,6,8339
41810,122,9,19954
41811,822,3,9107
41812,11,7,24571
41813,499,3,6363
41814,77,3,11365
41815,827,2,4750
41816,66,7,16277
41817,506,4,7733
41818,79,6,13271
41819,249,4,12535
41821,258,10,25474
41822,36,3,8906
41823,294,7,15335
41824,162,6,24030
41825,68,6,16693
41826,108,4,13325
41827,267,5,13606
41828,609,3,11300
41829,38,5,11351
41830,120,7,13846
41831,113,4,13295
41832,897,1,2320
41833,397,6,14129
41834,31,3,9240
41835,27,8,26640
41836,493,4,8765
41837,151,7,17946
41838,159,5,9791
41839,986,2,1322
41840,311,3,5403
41841,348,4,7893
41842,1122,2,6181
41843,215,4,14681
41844,60,7,18336
41845,596,5,16687
41846,183,4,10243
41847,117,4,10627
41848,671,1,2394
41849,33,3,6428
41850,250,8,15150
41851,161,8,23168
41852,65,5,17908
41853,292,4,10068
41854,202,3,6289
41855,143,9,24325
41856,148,7,19080
41857,60,5,17785
41858,99,3,13504
41859,952,3,2645
41860,433,4,14426
41861,299,4,11731
41862,708,3,8723
41863,84,11,39878
41864,61,5,9529
41865,63,2,8462
41866,281,5,19495
41867,131,3,6829
41868,125,3,7893
41869,254,6,17077
41870,720,2,1744
41871,209,8,22425
41872,288,8,23880
41873,322,5,11132
41874,113,6,12681
41875,368,5,12424
41876,218,3,6109
41877,72,4,11879
41878,50,7,17658
41879,131,6,10565
41880,450,6,14407
41881,104,5,11484
41882,161,8,27329
41883,230,2,5584
41884,284,7,16248
41885,173,3,11995
41886,1,6,18776
41887,190,1,253
41888,260,4,10481
41889,201,3,6907
41891,41,8,24431
41892,77,3,1693
41893,117,6,15885
41894,585,3,10122
41895,74,3,6518
41896,115,2,5237
41897,44,6,12816
41898,311,8,15351
41899,357,4,11135
41900,88,7,18583
41901,12,3,6889
41902,411,4,11213
41903,177,4,8188
41904,316,3,5408
41905,139,4,9907
41906,745,1,1643
41907,84,4,8554
41908,32,5,13733
41909,59,6,18736
41910,561,4,12387
41911,4,13,34907
41912,415,6,17696
41913,32,6,18150
41914,223,6,15040
41915,56,6,13130
41916,110,5,14453
41917,115,2,2168
41918,73,10,22641
41919,671,5,17038
41920,763,3,9517
41921,220,5,11218
41922,164,7,17386
41923,49,5,14859
41924,535,4,9950
41925,681,1,2472
41926,14,6,14982
41927,238,6,16724
41928,517,5,17596
41929,49,6,22513
41930,461,4,3865
41931,83,7,16670
41932,52,8,11623
41933,464,4,9220
41934,306,7,22357
41935,191,4,9524
41936,197,3,6236
41937,297,5,14574
41938,457,6,14721
41939,557,6,13918
41940,219,3,7369
41941,597,5,12336
41942,343,4,15331
41943,552,3,10624
41944,4,8,17017
41945,144,4,12631
41946,248,6,22237
41947,49,6,18330
41948,293,3,6555
41949,69,5,13953
41950,52,2,9254
41951,50,10,24381
41952,1242,1,2519
41953,606,4,8357
41954,230,3,9864
41955,389,4,7007
41956,555,2,7414
41957,334,4,15160
41958,272,8,23006
41959,106,3,11036
41960,5,5,13685
41961,51,9,19908
41962,166,4,14056
41963,277,4,11147
41964,144,10,27640
41965,118,5,13991
41966,275,2,5193
41967,707,5,14092
41968,156,2,5528
41969,20,7,16436
41970,381,6,12628
41971,322,6,14045
41972,343,4,6073
41973,77,3,7031
41974,89,6,10990
41975,1019,3,12444
41976,172,11,23066
41977,196,5,12846
41978,201,6,18981
41979,343,6,19821
41980,1122,2,5232
41981,45,7,15431
41982,31,6,18049
41983,132,6,17504
41984,842,3,8042
41985,374,2,6640
41986,158,7,22153
41987,134,4,9988
41988,450,2,3333
41989,201,6,5609
41990,620,3,10954
41991,607,3,7203
41992,313,4,11828
41993,101,10,23616
41994,172,5,12839
41995,24,3,8148
41996,38,7,19106
41997,2,4,16049
41998,266,3,10220
41999,379,3,7309
42000,617,9,24011
42001,427,6,14373
42002,126,1,2409
42003,450,3,9079
42004,53,6,12840
42005,357,3,6263
42006,180,5,11662
42007,243,5,18827
42008,17,7,13416
42009,282,2,5960
42010,31,4,9853
42011,81,4,18214
42012,395,6,17482
42013,90,3,11157
42014,151,6,15944
42015,85,6,12357
42016,96,7,14821
42017,216,5,15501
42018,29,4,10049
42019,386,5,12088
42020,172,3,4805
42021,553,5,14431
42022,802,1,2980
42023,424,5,9722
42024,531,5,14224
42025,126,5,11488
42026,280,8,18652
42027,79,3,8551
42028,25,7,21566
42029,458,8,23819
42030,957,2,6317
42031,951,3,7792
42032,192,6,14582
42033,241,4,7110
42034,649,2,6965
42035,177,10,39916
42036,232,6,19316
42037,337,3,8583
42038,1242,2,4117
42039,480,6,19631
42040,289,4,7326
42041,266,3,7333
42042,106,6,17187
42043,208,4,15764
42044,155,7,23191
42045,29,4,13790
42046,274,7,25901
42047,866,1,4818
42048,152,4,10774
42049,278,1,1311
42050,73,3,9470
42051,200,7,20388
42052,102,4,15842
42053,379,7,25713
42054,99,4,12637
42055,82,6,16799
42056,172,6,20995
42057,82,8,21176
42058,31,6,12523
42059,123,6,16873
42060,333,5,10944
42061,15,6,17551
42062,55,7,23682
42063,1099,1,1206
42064,162,8,21672
42065,2,7,18118
42066,11,10,30060
42067,20,3,12749
42068,103,5,11169
42069,666,2,1859
42070,49,8,26028
42071,238,4,7279
42072,311,2,7429
42073,85,4,7842
42074,421,8,10327
42075,222,9,21860
42076,291,5,10198
42077,689,3,3118
42078,419,3,5452
42079,34,5,16072
42080,276,5,8043
42081,69,8,23445
42082,319,8,22323
42083,459,4,9320
42084,79,8,20406
42085,232,5,13688
42086,83,3,7137
42087,584,3,6594
42088,729,5,16726
42090,93,6,16527
42091,150,2,5340
42092,968,4,13997
42093,168,5,15811
42094,42,3,6968
42095,189,9,19559
42096,92,8,22015
42097,96,8,25071
42098,590,3,9866
42099,55,4,11159
42100,115,4,8078
42101,95,7,21083
42102,111,7,20173
42103,421,5,9895
42104,632,4,5084
42105,738,3,6637
42106,14,7,21609
42107,21,5,10178
42108,669,4,14234
42109,7,7,17878
42110,26,6,13801
42111,629,4,13162
42112,21,2,6998
42113,93,4,12031
42114,53,7,16054
42115,442,2,6456
42116,252,6,17525
42117,38,5,13927
42118,219,6,16019
42119,52,6,16818
42120,6,7,24442
42121,392,2,8261
42122,110,6,14530
42123,833,8,19038
42124,123,2,1568
42125,39,3,6734
42126,103,3,8024
42127,78,8,19547
42128,342,6,21343
42129,620,3,7115
42130,507,3,14638
42131,16,6,18080
42132,73,9,25517
42133,218,4,14653
42134,7,6,7767
42135,117,5,11129
42136,323,4,14367
42137,58,6,15847
42138,296,1,2828
42139,522,4,12641
42140,308,5,13550
42141,327,5,11950
42142,128,5,8768
42143,228,3,9260
42144,581,3,8135
42145,658,6,14404
42146,34,4,10469
42147,184,4,9656
42148,126,8,29757
42149,9,6,18910
42150,219,3,11648
42151,20,9,24915
42152,343,6,17351
42153,49,5,12540
42154,681,4,10326
42155,107,5,15999
42156,74,7,19151
42157,57,13,39011
42158,146,2,2098
42159,309,3,6685
42160,188,7,21593
42161,269,13,35469
42162,188,7,17678
42163,373,6,15588
42164,805,1,1496
42165,1169,2,5375
42166,59,9,24227
42167,154,9,21068
42168,74,5,14075
42169,122,5,14639
42170,49,3,9855
42171,66,5,19791
42172,42,6,20471
42173,181,7,18581
42174,806,3,12569
42175,182,6,17919
42176,66,7,23731
42177,205,8,21786
42178,467,4,10021
42179,181,13,36654
42180,40,4,8837
42181,97,4,11748
42182,372,7,18263
42183,278,4,15372
42184,146,6,12802
42185,90,9,20520
42186,185,8,25314
42187,89,6,14538
42188,331,4,11156
42189,31,6,18558
42190,3,8,18742
42191,49,9,19648
42192,66,7,17480
42193,394,4,10190
42194,22,5,8003
42195,91,6,18457
42196,70,11,35129
42197,608,1,720
42198,304,8,19143
42199,110,5,24179
42200,99,6,22850
42201,11,7,19157
42202,271,3,7035
42203,375,9,19742
42204,139,7,22735
42205,330,4,10274
42206,784,6,9848
42207,644,2,8567
42208,273,3,4594
42209,89,6,19792
42210,351,5,13015
42211,279,3,9013
42212,102,7,21261
42213,79,8,21551
42214,317,3,3549
42215,98,7,14133
42216,188,5,10491
42217,436,6,17241
42218,208,4,14786
42219,310,3,2172
42220,646,3,10772
42221,295,7,15090
42222,150,4,14195
42223,21,7,19206
42224,132,5,10657
42225,204,7,21340
42226,122,4,11746
42227,36,6,11519
42228,1,4,13335
42229,40,1,2449
42230,464,3,11982
42231,246,9,23427
42232,18,3,7297
42233,140,2,2380
42234,84,4,12358
42235,261,3,8338
42236,51,7,21131
42237,709,3,12225
42238,664,1,4554
42239,212,6,18935
42240,2,6,18458
42241,282,7,19609
42242,19,10,24937
42243,31,4,12438
42244,193,7,17225
42245,79,4,9010
42246,142,4,9078
42247,116,7,18700
42248,112,5,17331
42249,282,4,11616
42250,143,9,28063
42251,353,2,7471
42252,55,6,10925
42253,714,6,12555
42254,160,5,9692
42255,501,5,15830
42256,170,8,22565
42257,586,5,18593
42258,289,3,11998
42259,124,4,5892
42260,175,7,17244
42261,6,6,8560
42262,124,8,22288
42263,22,4,8436
42264,132,7,20926
42265,145,3,8190
42266,601,3,8985
42267,306,5,10483
42268,679,3,7159
42269,350,7,17750
42270,826,4,14673
42271,173,4,11553
42272,11,11,20734
42273,35,5,14353
42274,147,7,12604
42275,188,6,15264
42276,360,6,19954
42277,99,7,18784
42278,41,6,20000
42279,96,6,11706
42280,598,7,17030
42281,20,6,12032
42282,468,4,10684
42283,243,4,16671
42284,555,6,12155
42285,1041,2,3964
42286,424,2,2754
42287,268,8,19143
42288,64,3,9635
42289,343,4,12161
42290,481,5,10753
42291,175,10,20714
42292,204,6,21679
42293,68,7,15367
42294,55,9,29683
42295,486,5,16033
42296,192,7,20187
42297,87,12,37272
42298,286,7,22191
42299,95,8,25946
42300,258,9,18775
42301,25,2,6302
42302,99,8,20158
42303,235,5,8139
42304,351,6,12064
42305,704,1,1616
42306,156,2,6580
42307,314,7,16972
42308,185,3,3543
42309,7,9,22577
42310,657,2,9814
42311,186,4,10588
42312,656,4,11194
42313,378,4,12369
42314,645,2,1650
42315,265,6,14483
42316,6,6,10515
42317,94,5,7716
42318,330,4,14250
42319,211,4,10458
42320,24,5,11296
42321,38,5,11995
42322,482,10,22557
42323,351,8,18236
42324,170,4,11703
42325,306,8,14339
42326,7,4,11448
42327,174,8,18367
42328,15,6,21442
42329,217,6,15310
42330,1037,1,4941
42331,299,4,7978
42332,109,3,10144
42333,425,4,12460
42334,26,10,23409
