customer_id,recency_rfm,frequency,monetary,cluster,customer_age,total_purchases,total_spending,average_order_value,total_quantity,total_returns,recency_churn,churn,return_rate,churn_probability,churn_risk
48482,50,4,10634,0,36,4,10634,2658.5,11,1.0,50,0,0.25,0.5066761685704231,Medium Risk
48483,354,5,13320,0,27,5,13320,2664.0,17,4.0,354,0,0.8,0.4503790820064568,Medium Risk
48484,715,5,14634,0,64,5,14634,2926.8,15,2.0,715,1,0.4,0.4944117179116291,Medium Risk
48485,649,4,11172,0,53,4,11172,2793.0,12,1.0,649,0,0.25,0.4804092101759928,Medium Risk
48486,114,7,25633,1,39,7,25633,3661.857142857143,14,3.0,114,0,0.4285714285714285,0.4766439152128104,Medium Risk
48487,266,7,21134,1,64,7,21134,3019.1428571428573,18,3.0,266,1,0.4285714285714285,0.478035318345319,Medium Risk
48488,722,6,13353,0,20,6,13353,2225.5,15,3.0,722,0,0.5,0.4632784247103079,Medium Risk
48489,23,5,13228,1,50,5,13228,2645.6,15,1.0,23,0,0.2,0.4920226281140804,Medium Risk
48490,402,2,2769,0,44,2,2769,1384.5,7,1.0,402,0,0.5,0.5241094680824269,Medium Risk
48491,372,4,7729,0,21,4,7729,1932.25,11,2.0,372,0,0.5,0.4957681063306406,Medium Risk
48492,658,1,4609,0,66,1,4609,4609.0,3,1.0,658,0,1.0,0.4133547396614352,Medium Risk
48493,351,5,11792,0,39,5,11792,2358.4,13,3.0,351,0,0.6,0.4897490132363251,Medium Risk
48494,102,2,7984,0,56,2,7984,3992.0,9,1.0,102,0,0.5,0.4848311001823285,Medium Risk
48495,109,9,22514,1,70,9,22514,2501.555555555556,26,3.0,109,1,0.3333333333333333,0.4570950433875296,Medium Risk
48496,396,2,4101,0,69,2,4101,2050.5,8,0.0,396,0,0.0,0.4883392324619692,Medium Risk
48497,488,6,19568,1,60,6,19568,3261.333333333333,14,2.0,488,1,0.3333333333333333,0.4943923783965946,Medium Risk
48498,626,3,11919,0,60,3,11919,3973.0,9,2.0,626,0,0.6666666666666666,0.4928084883312621,Medium Risk
48499,294,4,9465,0,47,4,9465,2366.25,14,2.0,294,0,0.5,0.4981783323677184,Medium Risk
48500,144,7,8946,1,24,7,8946,1278.0,15,4.0,144,0,0.5714285714285714,0.4614631450321043,Medium Risk
48501,563,2,2730,0,44,2,2730,1365.0,10,0.0,563,0,0.0,0.4902946909858797,Medium Risk
48502,88,6,17790,1,25,6,17790,2965.0,15,1.0,88,0,0.1666666666666666,0.4781035965077496,Medium Risk
48503,518,2,4595,0,19,2,4595,2297.5,7,1.0,518,0,0.5,0.5094320817509085,Medium Risk
48504,41,2,4917,0,25,2,4917,2458.5,2,1.0,41,0,0.5,0.4715261087201163,Medium Risk
48505,21,6,22543,1,70,6,22543,3757.1666666666665,20,3.0,21,0,0.5,0.4721364806724502,Medium Risk
48506,375,3,8947,0,24,3,8947,2982.333333333333,9,1.0,375,1,0.3333333333333333,0.5124154656159864,Medium Risk
48507,61,7,16654,1,69,7,16654,2379.1428571428573,26,3.0,61,0,0.4285714285714285,0.4793546498128699,Medium Risk
48508,183,5,15452,1,52,5,15452,3090.4,14,2.0,183,1,0.4,0.4947702054885098,Medium Risk
48509,183,9,29439,1,64,9,29439,3271.0,24,4.0,183,0,0.4444444444444444,0.4850436018749315,Medium Risk
48510,542,5,14861,0,64,5,14861,2972.2,20,4.0,542,0,0.8,0.4836385136754736,Medium Risk
48511,1077,1,2621,0,21,1,2621,2621.0,3,0.0,1077,1,0.0,0.4594012015001021,Medium Risk
48512,105,6,15483,1,35,6,15483,2580.5,17,2.0,105,0,0.3333333333333333,0.4744745172720711,Medium Risk
48513,191,4,5591,0,32,4,5591,1397.75,18,3.0,191,0,0.75,0.4582862006804645,Medium Risk
48514,83,6,4542,0,29,6,4542,757.0,16,3.0,83,1,0.5,0.5413316483322153,Medium Risk
48515,212,5,13668,0,19,5,13668,2733.6,17,1.0,212,1,0.2,0.4980072136222424,Medium Risk
48516,928,2,2861,0,26,2,2861,1430.5,6,1.0,928,0,0.5,0.4928613024192866,Medium Risk
48517,66,3,7437,0,46,3,7437,2479.0,12,0.0,66,0,0.0,0.490484094210761,Medium Risk
48518,180,9,23309,1,37,9,23309,2589.8888888888887,26,6.0,180,1,0.6666666666666666,0.5112033294358954,Medium Risk
48519,425,1,2396,0,23,1,2396,2396.0,3,0.0,425,0,0.0,0.4886038581297818,Medium Risk
48520,300,2,3191,0,23,2,3191,1595.5,4,0.0,300,1,0.0,0.4816036325301965,Medium Risk
48521,135,4,11034,0,45,4,11034,2758.5,12,3.0,135,0,0.75,0.5093551241324774,Medium Risk
48522,141,11,27781,1,58,11,27781,2525.5454545454545,34,2.0,141,0,0.1818181818181818,0.4627598337404078,Medium Risk
48523,12,8,18604,1,35,8,18604,2325.5,22,0.0,12,0,0.0,0.4179069710753751,Medium Risk
48524,35,7,18904,1,50,7,18904,2700.5714285714284,26,2.0,35,0,0.2857142857142857,0.4866695197649865,Medium Risk
48525,131,3,7512,0,18,3,7512,2504.0,3,1.0,131,0,0.3333333333333333,0.5215953538353646,Medium Risk
48526,566,3,11263,0,64,3,11263,3754.3333333333335,5,1.0,566,0,0.3333333333333333,0.5005303880596258,Medium Risk
48527,139,2,4275,0,21,2,4275,2137.5,7,2.0,139,0,1.0,0.4473651744943015,Medium Risk
48528,546,4,12994,0,31,4,12994,3248.5,10,0.0,546,0,0.0,0.5117832908754325,Medium Risk
48529,234,7,14501,1,35,7,14501,2071.5714285714284,18,3.0,234,0,0.4285714285714285,0.4757622445816653,Medium Risk
48530,271,8,20184,1,36,8,20184,2523.0,26,3.0,271,0,0.375,0.5002738488064977,Medium Risk
48531,154,6,18689,1,45,6,18689,3114.833333333333,16,2.0,154,0,0.3333333333333333,0.4849093256216371,Medium Risk
48532,205,2,5205,0,31,2,5205,2602.5,5,1.0,205,0,0.5,0.5064175444877347,Medium Risk
48533,751,6,12748,0,40,6,12748,2124.6666666666665,15,3.0,751,0,0.5,0.4573766840012148,Medium Risk
48534,433,3,11191,0,20,3,11191,3730.3333333333335,7,2.0,433,0,0.6666666666666666,0.5067964154888785,Medium Risk
48535,189,5,15463,1,34,5,15463,3092.6,16,3.0,189,0,0.6,0.4940207278109528,Medium Risk
48536,223,7,19513,1,70,7,19513,2787.5714285714284,16,5.0,223,0,0.7142857142857143,0.512867396446257,Medium Risk
48537,121,4,11542,0,20,4,11542,2885.5,13,0.0,121,0,0.0,0.4858956514874123,Medium Risk
48538,36,3,7493,0,69,3,7493,2497.6666666666665,8,1.0,36,0,0.3333333333333333,0.4723808456511807,Medium Risk
48539,34,8,19095,1,18,8,19095,2386.875,26,2.0,34,0,0.25,0.5251264101117524,Medium Risk
48540,372,4,14555,0,47,4,14555,3638.75,7,1.0,372,1,0.25,0.4856184370008091,Medium Risk
48541,503,2,2877,0,58,2,2877,1438.5,6,1.0,503,1,0.5,0.542732057910362,Medium Risk
48542,30,6,14891,1,49,6,14891,2481.833333333333,17,1.0,30,0,0.1666666666666666,0.4850827404034551,Medium Risk
48543,420,4,4714,0,60,4,4714,1178.5,14,2.0,420,1,0.5,0.5173815385191216,Medium Risk
48544,357,3,6351,0,44,3,6351,2117.0,7,2.0,357,1,0.6666666666666666,0.5012302146624997,Medium Risk
48545,3,8,19840,1,37,8,19840,2480.0,18,3.0,3,1,0.375,0.5053394886462855,Medium Risk
48546,254,5,12824,0,52,5,12824,2564.8,15,2.0,254,0,0.4,0.4917480137653049,Medium Risk
48547,37,5,12758,1,61,5,12758,2551.6,12,2.0,37,0,0.4,0.4997542934332024,Medium Risk
48548,975,2,7974,0,59,2,7974,3987.0,4,1.0,975,1,0.5,0.5469276217135444,Medium Risk
48549,266,4,9722,0,46,4,9722,2430.5,14,3.0,266,0,0.75,0.5018306031123231,Medium Risk
48550,191,2,2547,0,30,2,2547,1273.5,6,0.0,191,0,0.0,0.5053351481034299,Medium Risk
48551,122,7,22191,1,68,7,22191,3170.1428571428573,17,4.0,122,0,0.5714285714285714,0.4838125559365577,Medium Risk
48552,361,5,6049,0,28,5,6049,1209.8,11,3.0,361,0,0.6,0.4897384698087128,Medium Risk
48553,402,3,5391,0,40,3,5391,1797.0,8,2.0,402,0,0.6666666666666666,0.4920471573213155,Medium Risk
48555,112,6,14049,1,20,6,14049,2341.5,14,2.0,112,0,0.3333333333333333,0.496381435156819,Medium Risk
48556,409,6,21828,1,27,6,21828,3638.0,26,2.0,409,0,0.3333333333333333,0.4806666176853416,Medium Risk
48557,32,5,18026,1,57,5,18026,3605.2,8,2.0,32,1,0.4,0.5111009578740726,Medium Risk
48558,256,3,4376,0,51,3,4376,1458.6666666666667,11,2.0,256,0,0.6666666666666666,0.4869346067925396,Medium Risk
48559,587,5,4357,0,18,5,4357,871.4,15,3.0,587,0,0.6,0.3647784505961064,Medium Risk
48560,44,6,9157,1,46,6,9157,1526.1666666666667,22,1.0,44,0,0.1666666666666666,0.4843010589952445,Medium Risk
48561,318,4,13180,0,56,4,13180,3295.0,13,2.0,318,0,0.5,0.4991232367338508,Medium Risk
48562,435,4,11080,0,53,4,11080,2770.0,17,3.0,435,0,0.75,0.4840801025660649,Medium Risk
48563,703,4,10403,0,48,4,10403,2600.75,11,2.0,703,0,0.5,0.4867391010541709,Medium Risk
48564,36,5,12149,1,47,5,12149,2429.8,17,0.0,36,0,0.0,0.4950647139092123,Medium Risk
48565,149,2,7877,0,32,2,7877,3938.5,6,0.0,149,0,0.0,0.5161882285083956,Medium Risk
48566,773,3,3695,0,47,3,3695,1231.6666666666667,10,0.0,773,0,0.0,0.4802932632980212,Medium Risk
48567,321,4,12853,0,46,4,12853,3213.25,12,0.0,321,1,0.0,0.5004835520920365,Medium Risk
48568,421,2,4601,0,49,2,4601,2300.5,5,1.0,421,0,0.5,0.5030417642079053,Medium Risk
48569,8,4,10936,0,52,4,10936,2734.0,12,1.0,8,1,0.25,0.5204862692267462,Medium Risk
48570,696,1,451,0,62,1,451,451.0,2,0.0,696,0,0.0,0.2628821740048943,Low Risk
48571,201,6,19859,1,49,6,19859,3309.833333333333,14,1.0,201,0,0.1666666666666666,0.4980812850147733,Medium Risk
48572,188,8,23489,1,31,8,23489,2936.125,20,4.0,188,0,0.5,0.5117083433132068,Medium Risk
48573,27,8,22984,1,24,8,22984,2873.0,22,4.0,27,0,0.5,0.5112807517509066,Medium Risk
48574,533,4,14088,0,67,4,14088,3522.0,18,2.0,533,0,0.5,0.4620661739314051,Medium Risk
48575,34,4,12104,0,58,4,12104,3026.0,12,3.0,34,0,0.75,0.5302891732693304,Medium Risk
48576,92,7,14560,1,59,7,14560,2080.0,34,4.0,92,0,0.5714285714285714,0.4253085704826852,Medium Risk
48577,11,5,16038,1,44,5,16038,3207.6,10,1.0,11,0,0.2,0.503266789497278,Medium Risk
48578,11,4,12276,0,29,4,12276,3069.0,13,3.0,11,0,0.75,0.5039970384530497,Medium Risk
48579,359,4,12164,0,57,4,12164,3041.0,14,2.0,359,0,0.5,0.5070453005342747,Medium Risk
48580,126,5,17712,1,28,5,17712,3542.4,9,3.0,126,0,0.6,0.4730331786490974,Medium Risk
48581,38,5,17692,1,39,5,17692,3538.4,12,1.0,38,0,0.2,0.4817132029336575,Medium Risk
48582,388,4,8669,0,20,4,8669,2167.25,14,3.0,388,0,0.75,0.5148748888094539,Medium Risk
48583,593,4,15155,0,69,4,15155,3788.75,12,3.0,593,0,0.75,0.4983570571477489,Medium Risk
48584,79,7,18161,1,26,7,18161,2594.428571428572,19,4.0,79,0,0.5714285714285714,0.4824839424290548,Medium Risk
48585,42,7,20308,1,61,7,20308,2901.1428571428573,21,3.0,42,0,0.4285714285714285,0.490222070611311,Medium Risk
48586,112,2,5722,0,22,2,5722,2861.0,8,0.0,112,0,0.0,0.4921992450372637,Medium Risk
48587,254,4,12603,0,30,4,12603,3150.75,16,1.0,254,0,0.25,0.4988008202212154,Medium Risk
48588,115,10,27771,1,44,10,27771,2777.1,29,4.0,115,0,0.4,0.4877393361008303,Medium Risk
48589,688,3,11788,0,33,3,11788,3929.3333333333335,5,2.0,688,0,0.6666666666666666,0.4757833665862962,Medium Risk
48590,64,7,22340,1,43,7,22340,3191.428571428572,21,3.0,64,0,0.4285714285714285,0.4847205427092942,Medium Risk
48591,555,5,10554,0,33,5,10554,2110.8,12,3.0,555,0,0.6,0.4900058774617404,Medium Risk
48592,240,4,15048,0,66,4,15048,3762.0,16,1.0,240,0,0.25,0.507868946070034,Medium Risk
48593,131,3,4139,0,64,3,4139,1379.6666666666667,6,2.0,131,0,0.6666666666666666,0.4798105960438112,Medium Risk
48594,174,9,28137,1,40,9,28137,3126.333333333333,20,3.0,174,0,0.3333333333333333,0.4874164628932861,Medium Risk
48595,129,4,13059,0,27,4,13059,3264.75,9,1.0,129,0,0.25,0.5029991823121199,Medium Risk
48596,86,4,13736,0,50,4,13736,3434.0,15,1.0,86,0,0.25,0.4896649317471047,Medium Risk
48597,173,6,14799,1,19,6,14799,2466.5,18,3.0,173,0,0.5,0.4996814664189497,Medium Risk
48598,436,7,18878,1,48,7,18878,2696.8571428571427,20,3.0,436,0,0.4285714285714285,0.4655468659799483,Medium Risk
48599,649,6,15080,0,44,6,15080,2513.333333333333,16,2.0,649,0,0.3333333333333333,0.4478972569356677,Medium Risk
48600,105,8,26854,1,67,8,26854,3356.75,33,1.0,105,0,0.125,0.4399064185342952,Medium Risk
48601,758,2,7520,0,32,2,7520,3760.0,5,2.0,758,0,1.0,0.5038346519851943,Medium Risk
48602,397,7,15150,1,33,7,15150,2164.285714285714,27,1.0,397,0,0.1428571428571428,0.4822828097069038,Medium Risk
48603,83,4,6338,0,25,4,6338,1584.5,5,3.0,83,0,0.75,0.4793964937807212,Medium Risk
48604,28,9,23130,1,21,9,23130,2570.0,35,3.0,28,0,0.3333333333333333,0.4480549333404611,Medium Risk
48605,398,5,12093,0,66,5,12093,2418.6,20,2.0,398,0,0.4,0.4784013975532264,Medium Risk
48606,1027,2,5904,0,30,2,5904,2952.0,6,0.0,1027,0,0.0,0.4248008633454596,Medium Risk
48607,770,3,7627,0,18,3,7627,2542.333333333333,8,0.0,770,0,0.0,0.5009481965935009,Medium Risk
48608,899,1,2679,0,48,1,2679,2679.0,4,0.0,899,0,0.0,0.4778666327265005,Medium Risk
48609,418,4,7159,0,38,4,7159,1789.75,9,0.0,418,0,0.0,0.480745823114353,Medium Risk
48610,306,4,9251,0,59,4,9251,2312.75,15,1.0,306,0,0.25,0.4933020916211259,Medium Risk
48611,527,6,22859,1,24,6,22859,3809.8333333333335,17,2.0,527,0,0.3333333333333333,0.4615812837580993,Medium Risk
48612,1245,1,2487,0,28,1,2487,2487.0,4,0.0,1245,0,0.0,0.3893642630722636,Medium Risk
48613,198,5,17072,1,53,5,17072,3414.4,14,3.0,198,0,0.6,0.4980070256562371,Medium Risk
48614,184,7,14828,1,36,7,14828,2118.285714285714,17,2.0,184,0,0.2857142857142857,0.4892408125691203,Medium Risk
48615,855,3,8003,0,29,3,8003,2667.6666666666665,13,1.0,855,0,0.3333333333333333,0.4726773485148643,Medium Risk
48616,59,4,11506,0,61,4,11506,2876.5,11,2.0,59,1,0.5,0.5122718751273276,Medium Risk
48617,346,7,17787,1,48,7,17787,2541.0,14,4.0,346,0,0.5714285714285714,0.4693204809503724,Medium Risk
48618,262,4,12554,0,48,4,12554,3138.5,13,3.0,262,0,0.75,0.5048673102234033,Medium Risk
48619,414,6,14692,1,37,6,14692,2448.6666666666665,18,2.0,414,0,0.3333333333333333,0.4790714437925538,Medium Risk
48620,79,5,19578,1,62,5,19578,3915.6,14,1.0,79,0,0.2,0.4894007251517785,Medium Risk
48621,759,1,4307,0,61,1,4307,4307.0,5,0.0,759,0,0.0,0.4894752948093077,Medium Risk
48622,97,7,20251,1,70,7,20251,2893.0,18,6.0,97,1,0.8571428571428571,0.5461090778404352,Medium Risk
48623,18,8,20969,1,69,8,20969,2621.125,30,1.0,18,0,0.125,0.41917439223673,Medium Risk
48624,106,4,10861,0,38,4,10861,2715.25,12,1.0,106,0,0.25,0.4969178465804231,Medium Risk
48625,6,6,16906,1,47,6,16906,2817.6666666666665,18,2.0,6,0,0.3333333333333333,0.4841137394485763,Medium Risk
48626,30,5,14298,1,25,5,14298,2859.6,18,2.0,30,0,0.4,0.4895594986326862,Medium Risk
48627,267,3,4247,0,49,3,4247,1415.6666666666667,12,1.0,267,0,0.3333333333333333,0.4857711330389332,Medium Risk
48628,19,13,29276,1,20,13,29276,2252.0,47,6.0,19,1,0.4615384615384615,0.5717980048522958,Medium Risk
48629,82,6,13522,1,43,6,13522,2253.6666666666665,17,3.0,82,0,0.5,0.4706558698082895,Medium Risk
48630,639,3,7126,0,22,3,7126,2375.333333333333,4,2.0,639,0,0.6666666666666666,0.4329559750581193,Medium Risk
48631,206,7,15101,1,36,7,15101,2157.285714285714,22,3.0,206,0,0.4285714285714285,0.4822665710044453,Medium Risk
48632,510,6,11876,0,22,6,11876,1979.3333333333333,20,5.0,510,0,0.8333333333333334,0.4514983487806212,Medium Risk
48633,7,5,16944,1,39,5,16944,3388.8,19,1.0,7,1,0.2,0.4966596261230049,Medium Risk
48634,11,5,13649,1,54,5,13649,2729.8,12,1.0,11,0,0.2,0.4861983099158353,Medium Risk
48635,245,7,19513,1,43,7,19513,2787.5714285714284,15,2.0,245,0,0.2857142857142857,0.483771937378151,Medium Risk
48636,265,7,17358,1,56,7,17358,2479.714285714286,20,4.0,265,0,0.5714285714285714,0.4893597809519402,Medium Risk
48637,104,6,16434,1,46,6,16434,2739.0,17,2.0,104,1,0.3333333333333333,0.4784273340129444,Medium Risk
48638,1206,3,14738,0,18,3,14738,4912.666666666667,12,1.0,1206,0,0.3333333333333333,0.3913744066017092,Medium Risk
48639,473,3,9623,0,33,3,9623,3207.6666666666665,10,0.0,473,0,0.0,0.4974242442684952,Medium Risk
48640,286,4,11598,0,60,4,11598,2899.5,10,4.0,286,0,1.0,0.4441894117316614,Medium Risk
48641,204,7,21452,1,56,7,21452,3064.5714285714284,19,3.0,204,0,0.4285714285714285,0.4817931803021931,Medium Risk
48642,447,7,24249,1,64,7,24249,3464.1428571428573,21,1.0,447,0,0.1428571428571428,0.486445192507722,Medium Risk
48643,31,5,12315,1,42,5,12315,2463.0,14,1.0,31,0,0.2,0.5067892577975244,Medium Risk
48644,58,4,15548,1,69,4,15548,3887.0,6,1.0,58,0,0.25,0.4598415757634118,Medium Risk
48645,51,2,7130,0,29,2,7130,3565.0,5,1.0,51,0,0.5,0.5167454403712987,Medium Risk
48646,223,4,10771,0,59,4,10771,2692.75,10,1.0,223,0,0.25,0.4975373395289715,Medium Risk
48647,109,5,18061,1,53,5,18061,3612.2,22,1.0,109,0,0.2,0.4703635312397345,Medium Risk
48648,427,7,16220,1,49,7,16220,2317.1428571428573,28,1.0,427,0,0.1428571428571428,0.4830056877569514,Medium Risk
48649,209,2,7309,0,43,2,7309,3654.5,7,0.0,209,1,0.0,0.5137539919787089,Medium Risk
48650,266,7,17914,1,18,7,17914,2559.1428571428573,21,2.0,266,0,0.2857142857142857,0.5194260497799381,Medium Risk
48651,205,6,18850,1,50,6,18850,3141.6666666666665,21,2.0,205,0,0.3333333333333333,0.4944184417326058,Medium Risk
48652,159,6,12209,1,69,6,12209,2034.8333333333333,20,1.0,159,0,0.1666666666666666,0.4628399294866646,Medium Risk
48653,94,2,6383,0,54,2,6383,3191.5,4,0.0,94,0,0.0,0.5192330179182566,Medium Risk
48654,340,5,10386,0,30,5,10386,2077.2,20,3.0,340,0,0.6,0.4882065623767844,Medium Risk
48655,467,3,9635,0,69,3,9635,3211.6666666666665,7,2.0,467,0,0.6666666666666666,0.5042913996404118,Medium Risk
48656,273,5,12022,0,70,5,12022,2404.4,16,2.0,273,0,0.4,0.4751073900316903,Medium Risk
48657,167,4,13616,0,47,4,13616,3404.0,14,2.0,167,0,0.5,0.4943051684644055,Medium Risk
48658,174,3,5494,0,19,3,5494,1831.3333333333333,14,1.0,174,1,0.3333333333333333,0.5381170889369566,Medium Risk
48659,85,8,25466,1,29,8,25466,3183.25,19,5.0,85,1,0.625,0.518126353925776,Medium Risk
48660,206,6,15972,1,35,6,15972,2662.0,19,3.0,206,0,0.5,0.4765032194035851,Medium Risk
48661,854,2,2114,0,28,2,2114,1057.0,6,0.0,854,0,0.0,0.488045969118359,Medium Risk
48662,513,1,457,0,39,1,457,457.0,2,1.0,513,0,1.0,0.3066119312897497,Medium Risk
48663,45,3,7439,0,26,3,7439,2479.6666666666665,10,1.0,45,1,0.3333333333333333,0.5219737649304919,Medium Risk
48664,11,7,23317,1,34,7,23317,3331.0,18,3.0,11,0,0.4285714285714285,0.468407860206993,Medium Risk
48665,362,8,21924,1,58,8,21924,2740.5,25,4.0,362,0,0.5,0.4884459398631622,Medium Risk
48666,619,3,7771,0,51,3,7771,2590.333333333333,8,1.0,619,0,0.3333333333333333,0.4750380779064492,Medium Risk
48667,450,3,11717,0,59,3,11717,3905.6666666666665,8,2.0,450,1,0.6666666666666666,0.5005688112803207,Medium Risk
48668,63,5,12545,1,40,5,12545,2509.0,18,1.0,63,1,0.2,0.4912763731563151,Medium Risk
48669,101,6,18690,1,22,6,18690,3115.0,17,3.0,101,0,0.5,0.4911011228203959,Medium Risk
48670,360,3,9150,0,70,3,9150,3050.0,11,0.0,360,0,0.0,0.460264254282146,Medium Risk
48671,147,6,10930,1,64,6,10930,1821.6666666666667,19,3.0,147,0,0.5,0.4783060847764002,Medium Risk
48672,375,2,4000,0,69,2,4000,2000.0,5,0.0,375,1,0.0,0.5228297609879187,Medium Risk
48673,9,3,12527,0,55,3,12527,4175.666666666667,6,2.0,9,0,0.6666666666666666,0.4867675188101081,Medium Risk
48674,217,5,10628,0,53,5,10628,2125.6,14,3.0,217,0,0.6,0.4941896708308468,Medium Risk
48675,14,6,14174,1,39,6,14174,2362.333333333333,21,3.0,14,0,0.5,0.47590074961663,Medium Risk
48676,348,3,1897,0,46,3,1897,632.3333333333334,13,2.0,348,0,0.6666666666666666,0.4725531148166143,Medium Risk
48677,422,11,32431,1,25,11,32431,2948.2727272727275,42,4.0,422,0,0.3636363636363636,0.4568643220525994,Medium Risk
48678,213,2,5785,0,43,2,5785,2892.5,10,2.0,213,0,1.0,0.4935080432457648,Medium Risk
48679,635,3,10322,0,65,3,10322,3440.6666666666665,7,0.0,635,0,0.0,0.4842570953406982,Medium Risk
48680,977,2,2916,0,36,2,2916,1458.0,6,1.0,977,1,0.5,0.5426558007695309,Medium Risk
48681,228,5,15715,1,48,5,15715,3143.0,12,2.0,228,0,0.4,0.4930941989081553,Medium Risk
48682,211,4,7642,0,48,4,7642,1910.5,14,2.0,211,0,0.5,0.4987279471760446,Medium Risk
48683,44,6,16305,1,47,6,16305,2717.5,22,3.0,44,0,0.5,0.4833574316131795,Medium Risk
48684,503,3,11981,0,65,3,11981,3993.6666666666665,11,0.0,503,0,0.0,0.4857927528637984,Medium Risk
48685,24,11,34860,1,29,11,34860,3169.090909090909,20,6.0,24,1,0.5454545454545454,0.5410865905598616,Medium Risk
48686,955,1,4965,0,57,1,4965,4965.0,2,0.0,955,1,0.0,0.5115397701725886,Medium Risk
48687,326,3,6011,0,39,3,6011,2003.6666666666667,9,2.0,326,0,0.6666666666666666,0.4930065376949158,Medium Risk
48688,76,5,7813,0,24,5,7813,1562.6,17,3.0,76,0,0.6,0.4727753260250593,Medium Risk
48689,287,8,26713,1,50,8,26713,3339.125,21,4.0,287,0,0.5,0.4822082334737297,Medium Risk
48690,140,7,23645,1,40,7,23645,3377.8571428571427,25,3.0,140,0,0.4285714285714285,0.4625161242077691,Medium Risk
48691,228,6,17197,1,21,6,17197,2866.1666666666665,19,1.0,228,1,0.1666666666666666,0.4841189645222597,Medium Risk
48692,65,4,10750,0,40,4,10750,2687.5,12,1.0,65,0,0.25,0.4996701761754212,Medium Risk
48693,451,2,5182,0,25,2,5182,2591.0,4,1.0,451,0,0.5,0.5038722539121665,Medium Risk
48694,961,2,3356,0,19,2,3356,1678.0,5,1.0,961,0,0.5,0.4497303697028944,Medium Risk
48695,111,7,20949,1,64,7,20949,2992.714285714286,17,2.0,111,0,0.2857142857142857,0.4830067198467162,Medium Risk
48696,289,4,11074,0,42,4,11074,2768.5,11,2.0,289,0,0.5,0.5064006897887521,Medium Risk
48697,10,8,20323,1,58,8,20323,2540.375,29,3.0,10,0,0.375,0.4933467692622029,Medium Risk
48698,24,5,12282,1,41,5,12282,2456.4,12,1.0,24,0,0.2,0.5145787257358094,Medium Risk
48699,100,6,20543,1,18,6,20543,3423.833333333333,18,5.0,100,0,0.8333333333333334,0.4242130882968065,Medium Risk
48700,562,1,2255,0,19,1,2255,2255.0,1,1.0,562,1,1.0,0.4401783450161848,Medium Risk
48701,398,3,12367,0,43,3,12367,4122.333333333333,10,0.0,398,1,0.0,0.5017554613983959,Medium Risk
48702,439,3,8527,0,41,3,8527,2842.333333333333,7,0.0,439,0,0.0,0.4959800671026151,Medium Risk
48703,153,4,5921,0,47,4,5921,1480.25,15,2.0,153,0,0.5,0.5084901210682807,Medium Risk
48704,332,8,18498,1,28,8,18498,2312.25,23,3.0,332,1,0.375,0.4920926624814894,Medium Risk
48705,408,7,17967,1,30,7,17967,2566.714285714286,18,2.0,408,0,0.2857142857142857,0.481071473782762,Medium Risk
48706,115,4,11041,0,47,4,11041,2760.25,10,2.0,115,0,0.5,0.5062118264931764,Medium Risk
48707,35,6,21061,1,65,6,21061,3510.1666666666665,16,1.0,35,0,0.1666666666666666,0.4761389914647014,Medium Risk
48708,29,5,18867,1,35,5,18867,3773.4,21,2.0,29,0,0.4,0.4896002377063342,Medium Risk
48709,145,5,15672,1,27,5,15672,3134.4,20,3.0,145,0,0.6,0.4832475395239343,Medium Risk
48710,336,7,22081,1,51,7,22081,3154.428571428572,18,2.0,336,0,0.2857142857142857,0.4837537431565086,Medium Risk
48711,440,5,16469,0,69,5,16469,3293.8,16,2.0,440,1,0.4,0.4840814299767162,Medium Risk
48712,895,2,6755,0,31,2,6755,3377.5,7,0.0,895,0,0.0,0.4620567301726653,Medium Risk
48713,58,3,12627,0,43,3,12627,4209.0,5,1.0,58,0,0.3333333333333333,0.4883304451552684,Medium Risk
48714,60,7,18971,1,49,7,18971,2710.1428571428573,23,3.0,60,0,0.4285714285714285,0.4777340379873124,Medium Risk
48715,590,2,4651,0,49,2,4651,2325.5,9,1.0,590,0,0.5,0.4935014455856618,Medium Risk
48716,247,3,3060,0,21,3,3060,1020.0,5,2.0,247,0,0.6666666666666666,0.4175726421566522,Medium Risk
48717,135,3,6975,0,36,3,6975,2325.0,12,1.0,135,1,0.3333333333333333,0.496387121800146,Medium Risk
48718,816,2,3078,0,40,2,3078,1539.0,7,1.0,816,1,0.5,0.527954095042728,Medium Risk
48719,162,5,12279,0,67,5,12279,2455.8,19,1.0,162,0,0.2,0.489004575179885,Medium Risk
48720,84,4,10169,0,19,4,10169,2542.25,12,1.0,84,0,0.25,0.5016882475013029,Medium Risk
48721,144,9,19680,1,46,9,19680,2186.6666666666665,21,7.0,144,0,0.7777777777777778,0.4673252107883895,Medium Risk
48722,86,5,15396,1,43,5,15396,3079.2,18,2.0,86,0,0.4,0.4736463699551937,Medium Risk
48723,86,4,12350,0,67,4,12350,3087.5,14,1.0,86,0,0.25,0.491922851488194,Medium Risk
48724,93,7,13731,1,38,7,13731,1961.571428571429,21,5.0,93,0,0.7142857142857143,0.4799403191446319,Medium Risk
48725,345,3,5831,0,25,3,5831,1943.6666666666667,8,1.0,345,0,0.3333333333333333,0.4894127920136097,Medium Risk
48726,101,5,15506,1,32,5,15506,3101.2,12,1.0,101,1,0.2,0.4899721916842635,Medium Risk
