customer_id,recency,frequency,monetary,cluster
38695,122,4,12170,0
38696,70,8,29609,1
38697,38,5,12189,1
38698,162,6,13044,1
38699,691,1,3414,0
38700,426,5,13543,0
38701,71,4,7123,0
38702,4,5,12002,1
38703,72,6,14030,1
38704,139,6,20879,1
38705,21,8,19965,1
38706,790,3,6646,0
38707,177,3,6782,0
38708,225,3,6265,0
38709,96,5,16101,1
38710,117,6,19736,1
38711,78,3,9954,0
38712,62,3,13966,0
38713,147,5,11570,0
38714,752,5,11912,0
38715,74,5,13727,1
38716,269,7,21089,1
38717,36,9,20753,1
38718,497,1,4592,0
38719,232,7,20224,1
38720,176,7,21144,1
38721,138,2,4877,0
38722,186,6,14166,1
38723,226,2,4276,0
38724,207,10,24159,1
38725,180,3,9419,0
38726,683,2,8263,0
38727,79,5,16377,1
38728,41,8,27530,1
38729,238,10,15886,1
38730,507,9,28248,1
38731,28,8,13560,1
38732,37,7,18034,1
38733,758,3,6356,0
38734,696,3,8211,0
38735,68,7,22990,1
38736,170,4,6216,0
38737,52,6,10246,1
38738,398,5,16041,0
38739,124,4,13871,0
38740,723,4,4127,0
38741,293,6,13301,1
38742,41,4,13436,0
38743,267,5,10476,0
38744,509,2,8691,0
38745,92,10,21707,1
38746,880,1,1330,0
38747,350,4,14679,0
38748,230,6,22649,1
38749,124,5,9130,0
38750,112,3,7173,0
38751,455,2,1637,0
38752,24,6,16713,1
38753,284,4,10055,0
38754,45,5,9856,0
38755,28,5,14772,1
38756,329,6,21236,1
38757,163,4,8321,0
38758,445,5,14988,0
38759,32,9,21153,1
38760,168,3,7598,0
38761,203,5,9444,0
38762,77,4,8792,0
38763,641,3,4951,0
38764,366,6,12555,0
38765,44,7,18814,1
38766,135,8,17806,1
38767,40,6,16044,1
38768,98,6,13268,1
38769,240,7,15216,1
38770,11,5,13452,1
38771,30,8,19978,1
38772,634,2,1131,0
38773,64,3,8270,0
38774,400,5,11027,0
38775,233,5,15054,1
38776,503,2,4578,0
38777,70,4,7027,0
38779,254,2,5974,0
38780,54,9,31529,1
38781,557,5,13602,0
38782,209,4,11568,0
38783,139,9,24205,1
38784,47,4,8953,0
38785,522,3,4472,0
38786,236,4,9636,0
38787,323,4,7618,0
38788,434,6,12747,0
38789,352,4,16933,0
38790,465,6,17786,1
38791,84,9,29388,1
38792,125,10,25047,1
38793,46,5,13353,1
38794,9,8,19199,1
38795,1024,4,7161,0
38796,243,3,11429,0
38798,77,4,13068,0
38799,1170,2,3700,0
38800,197,5,16217,1
38801,33,2,5227,0
38802,23,4,9745,0
38803,176,7,14028,1
38804,68,3,13933,0
38805,11,7,25073,1
38806,182,7,13313,1
38807,515,3,8770,0
38808,256,1,4724,0
38809,311,6,17009,1
38810,2,6,14954,1
38811,307,5,13492,0
38812,162,5,15086,1
38813,1231,2,3572,0
38814,45,5,15768,1
38815,537,4,7804,0
38816,126,4,5707,0
38817,124,5,18587,1
38818,89,7,18985,1
38819,18,6,16985,1
38820,103,7,17126,1
38821,27,7,20656,1
38822,191,2,3832,0
38823,24,4,12518,0
38824,428,5,15282,0
38825,8,4,11349,0
38826,47,6,19699,1
38827,548,4,10946,0
38828,74,7,15169,1
38829,110,4,7172,0
38830,64,9,19029,1
38831,914,4,11986,0
38832,333,4,17886,0
38833,364,3,6938,0
38834,152,8,16173,1
38835,300,5,9309,0
38836,500,3,6454,0
38837,51,3,12298,0
38838,74,7,21377,1
38839,497,3,8133,0
38840,1,5,11138,1
38841,291,4,18842,1
38842,63,8,13587,1
38843,185,4,5568,0
38845,500,6,21677,1
38847,111,5,15617,1
38848,446,4,9853,0
38849,237,8,22666,1
38850,79,5,16608,1
38851,867,2,8606,0
38852,206,5,12966,0
38853,63,7,24455,1
38854,611,5,14035,0
38855,51,8,20375,1
38856,110,4,14132,0
38857,372,2,2235,0
38858,180,7,14695,1
38859,476,6,10513,0
38860,483,8,25719,1
38861,709,2,6378,0
38862,19,7,14906,1
38863,119,1,2192,0
38864,54,11,34499,1
38865,655,5,13697,0
38866,16,10,25779,1
38867,147,7,18707,1
38868,536,2,3849,0
38869,185,4,16162,0
38870,246,4,12901,0
38871,62,5,12331,1
38872,175,5,17707,1
38873,23,6,20359,1
38874,100,6,13037,1
38875,180,4,11270,0
38876,77,9,19924,1
38877,130,8,24433,1
38878,12,2,7040,0
38879,124,6,15427,1
38880,367,7,14048,1
38881,46,6,18797,1
38882,25,8,21768,1
38883,183,3,9580,0
38884,132,9,31175,1
38885,324,6,15975,1
38886,86,4,10179,0
38887,121,6,15120,1
38888,364,3,8999,0
38889,161,8,23140,1
38890,489,6,15962,1
38891,195,3,5882,0
38892,176,8,24576,1
38893,165,4,10998,0
38894,2,5,16887,1
38895,244,4,11031,0
38896,117,6,19008,1
38897,23,7,13591,1
38898,40,2,5952,0
38899,365,3,8249,0
38900,569,5,16832,0
38901,5,6,11316,1
38902,184,8,21372,1
38903,141,6,20173,1
38904,160,2,4265,0
38905,454,2,7418,0
38906,406,4,12464,0
38907,68,5,19052,1
38908,213,5,17676,1
38909,541,3,6016,0
38910,132,6,18072,1
38911,168,6,17551,1
38912,2,7,13671,1
38913,611,3,5450,0
38914,7,13,40879,1
38915,752,1,527,0
38916,15,4,4878,0
38917,201,4,19156,1
38918,469,6,18171,1
38919,142,4,6725,0
38920,241,3,10052,0
38921,61,2,1036,0
38922,273,4,8352,0
38923,280,6,23593,1
38924,106,4,13554,0
38925,61,13,30770,1
38926,182,4,15021,0
38927,32,4,10939,0
38928,213,5,12432,0
38929,86,6,10853,1
38930,368,8,15723,1
38931,471,5,12153,0
38932,19,7,16377,1
38933,23,3,8354,0
38934,319,3,5175,0
38935,6,7,19326,1
38936,271,3,11890,0
38937,35,4,9024,0
38938,146,7,19207,1
38939,39,7,16771,1
38940,282,1,3093,0
38941,86,5,11946,0
38942,656,5,15045,0
38943,260,6,14591,1
38944,549,4,10399,0
38945,172,7,16894,1
38946,364,5,18013,1
38947,666,6,17439,0
38948,53,4,2161,0
38949,67,4,10849,0
38950,797,4,12097,0
38951,364,5,10271,0
38952,233,7,20068,1
38953,224,6,19085,1
38954,327,5,13933,0
38955,8,4,14612,1
38956,143,4,8822,0
38957,569,5,16997,0
38958,19,3,9994,0
38959,813,2,6026,0
38960,201,5,14240,1
38962,133,3,6255,0
38963,100,11,27966,1
38964,727,3,8665,0
38965,283,5,11362,0
38966,68,5,8379,0
38967,139,6,21376,1
38968,58,7,15954,1
38969,112,7,16596,1
38970,344,4,13803,0
38971,123,5,12614,0
38972,78,6,12428,1
38973,57,8,22515,1
38974,272,5,10963,0
38975,14,11,28638,1
38976,188,3,10876,0
38977,833,5,13793,0
38978,35,7,14179,1
38979,68,7,23651,1
38980,111,2,4864,0
38981,458,2,5335,0
38982,499,4,11022,0
38983,19,6,12122,1
38984,175,4,9332,0
38985,99,6,20747,1
38986,87,3,9127,0
38987,370,5,11539,0
38988,525,5,18366,0
38989,73,7,17961,1
38990,209,4,10456,0
38991,170,3,9010,0
38992,433,9,28517,1
38993,30,8,19703,1
38994,275,5,19930,1
38995,46,5,16533,1
38996,57,7,19367,1
38997,179,5,8260,0
38998,222,4,13850,0
38999,145,5,18443,1
39000,167,5,20440,1
39001,27,5,14856,1
39002,23,6,18394,1
39003,32,10,26903,1
39004,49,4,11103,0
39005,150,4,13420,0
39006,211,6,23005,1
39007,789,2,2570,0
39008,135,5,16105,1
39009,96,9,23576,1
39010,15,5,12176,1
39011,831,3,5523,0
39012,19,5,11467,1
39013,7,5,13887,1
39014,121,9,16771,1
39015,150,7,19669,1
39016,1056,2,3943,0
39017,20,6,21419,1
39018,122,5,14968,1
39019,426,8,26255,1
39020,496,1,2990,0
39021,78,5,17329,1
39022,323,2,3112,0
39023,123,5,15034,1
39024,42,8,14545,1
39025,134,9,25189,1
39026,70,8,22891,1
39027,320,2,6901,0
39028,1258,1,1879,0
39029,1045,2,5604,0
39030,28,8,23625,1
39031,16,5,12244,1
39032,425,6,13343,0
39033,211,3,4709,0
39034,383,5,15917,0
39035,157,3,10551,0
39036,78,5,12676,1
39037,767,4,5193,0
39038,99,9,25440,1
39039,11,7,20604,1
39040,102,5,14367,1
39041,13,8,29370,1
39042,1129,1,4945,0
39043,192,5,17292,1
39044,25,5,19398,1
39045,39,6,12415,1
39046,215,5,14739,1
39047,69,7,24021,1
39048,450,4,13770,0
39049,342,3,7019,0
39050,6,4,16591,1
39051,849,3,7508,0
39052,298,3,8372,0
39053,261,6,12469,1
39055,186,7,20281,1
39056,62,6,21137,1
39057,65,4,8967,0
39058,25,7,19108,1
39059,476,8,24076,1
39060,56,2,2386,0
39061,201,6,15105,1
39062,19,5,11789,1
39063,815,1,2140,0
39064,289,3,11220,0
39065,80,8,22469,1
39066,469,2,5265,0
39067,58,6,14547,1
39068,447,7,23107,1
39069,225,4,5086,0
39070,369,5,18439,1
39071,17,6,20878,1
39072,236,3,8928,0
39073,230,5,14817,1
39074,677,2,3834,0
39075,182,4,6060,0
39076,468,4,11286,0
39077,45,4,8953,0
39078,10,7,26417,1
39079,343,3,12431,0
39080,71,6,16793,1
39081,470,4,11541,0
39082,139,8,15509,1
39083,985,2,5608,0
39084,45,6,16800,1
39085,185,3,5188,0
39086,112,3,3782,0
39087,53,6,14185,1
39088,693,4,13030,0
39089,187,5,11774,0
39090,502,6,18943,1
39091,104,3,7459,0
39092,609,3,5875,0
39093,108,6,17878,1
39094,48,5,13380,1
39095,130,6,16891,1
39096,143,6,16804,1
39097,829,1,5242,0
39098,170,11,32467,1
39099,758,3,6727,0
39100,401,3,7642,0
39101,31,7,13085,1
39102,151,3,10728,0
39103,190,7,15695,1
39104,311,4,9445,0
39105,266,5,6619,0
39106,56,6,13194,1
39107,47,8,24676,1
39108,99,5,13615,1
39109,466,4,11119,0
39110,31,3,6814,0
39111,64,4,11720,0
39112,63,6,20222,1
39113,242,6,9510,0
39114,222,5,13956,0
39115,124,7,13885,1
39116,11,2,5398,0
39117,95,9,23402,1
39118,675,2,8098,0
39119,21,6,15596,1
39120,4,4,8068,0
39121,87,7,19054,1
39122,103,5,17318,1
39123,225,4,13513,0
39124,5,2,7160,0
39125,278,5,10407,0
39126,44,5,19777,1
39127,62,9,20583,1
39128,86,10,29180,1
39129,188,3,6634,0
39130,26,4,7256,0
39131,251,4,15121,0
39132,117,5,15017,1
39133,12,6,15386,1
39134,329,2,5050,0
39135,307,4,9708,0
39136,24,5,13032,1
39137,55,4,11124,0
39138,157,6,16770,1
39139,801,2,5308,0
39140,499,4,13077,0
39142,184,5,9572,0
39143,42,5,9460,0
39144,703,3,8775,0
39145,401,4,7308,0
39146,2,7,14772,1
39147,202,5,15699,1
39148,6,5,13243,1
39149,159,3,12550,0
39150,68,9,21674,1
39151,66,8,23581,1
39152,124,8,24261,1
39153,437,8,22026,1
39154,242,5,10863,0
39155,11,3,7966,0
39156,29,7,20948,1
39157,341,5,13160,0
39158,56,7,14056,1
39159,849,3,8093,0
39160,164,7,15750,1
39161,387,4,11116,0
39162,86,9,32575,1
39163,332,4,14265,0
39164,236,5,18061,1
39165,369,6,19121,1
39166,153,4,7655,0
39167,443,2,6235,0
39168,318,7,17018,1
39169,89,3,8975,0
39170,350,4,11196,0
39171,65,5,17345,1
39172,169,4,11349,0
39173,900,2,4176,0
39174,70,5,15605,1
39175,51,2,8697,0
39176,10,7,16164,1
39177,105,4,8008,0
39178,274,4,8531,0
39179,120,6,15178,1
39180,345,10,27734,1
39181,39,5,11341,0
39182,254,6,12650,1
39183,752,4,8928,0
39184,844,3,11974,0
39185,147,4,15261,0
39186,36,5,11744,1
39187,36,11,19549,1
39188,104,5,14631,1
39189,330,2,5016,0
39190,649,2,5470,0
39191,325,4,10599,0
39192,93,4,9724,0
39193,227,6,22901,1
39194,66,3,8961,0
39195,302,5,18464,1
39196,13,8,20450,1
39197,179,5,19105,1
39198,239,7,15358,1
39199,182,5,10657,0
39200,304,3,8370,0
39201,487,5,15260,0
39202,353,4,5646,0
39203,210,5,15268,1
39204,100,6,24707,1
39205,210,3,11994,0
39206,201,6,18640,1
39207,1144,3,3663,0
39208,73,4,11766,0
39209,68,6,14940,1
39210,223,4,11127,0
39211,931,3,5949,0
39212,361,4,11173,0
39213,177,5,11422,0
39214,181,4,5525,0
39215,70,4,9250,0
39216,83,6,17394,1
39217,167,4,7023,0
39218,1,8,18592,1
39219,271,9,22854,1
39220,287,7,19254,1
39221,78,6,18139,1
39222,280,4,13395,0
39223,694,3,12580,0
39224,147,9,31225,1
39225,227,5,14090,0
39226,101,6,11812,1
39227,261,5,12661,0
39228,244,4,9746,0
39229,93,4,11850,0
39230,398,2,4125,0
39231,240,4,8994,0
39232,746,3,5549,0
39233,344,3,7039,0
39234,369,4,9335,0
39235,100,6,22845,1
39236,110,3,3895,0
39237,152,7,23309,1
39238,45,8,26762,1
39239,30,4,5223,0
39240,374,8,20460,1
39241,200,8,24710,1
39242,43,6,12116,1
39243,15,5,11629,1
39245,122,4,11555,0
39246,4,3,9109,0
39247,197,4,9883,0
39248,158,7,16012,1
39249,7,7,16739,1
39250,1042,3,6577,0
39251,202,8,20054,1
39252,228,8,20637,1
39253,286,5,12725,0
39254,412,5,14988,0
39255,44,7,23174,1
39256,416,4,12294,0
39257,267,3,3606,0
39258,130,1,1681,0
39259,352,2,4096,0
39260,152,3,8901,0
39261,673,3,8401,0
39262,18,5,5548,0
39263,222,9,24482,1
39264,256,5,13638,0
39265,266,3,9334,0
39266,134,5,11438,0
39267,552,4,8173,0
39268,238,5,13160,0
39269,42,4,5222,0
39270,106,5,15443,1
39271,743,3,7204,0
39272,2,5,14060,1
39273,814,3,3481,0
39274,21,9,13537,1
39275,56,3,12435,0
39276,34,5,12722,1
39277,50,11,20978,1
39278,300,4,10615,0
39279,95,8,23707,1
39280,164,6,12283,1
39281,237,2,9497,0
39282,159,2,1786,0
39283,527,2,9818,0
39284,31,8,31621,1
39285,29,7,17331,1
39286,43,6,12421,1
39287,544,7,14847,1
39288,210,9,22176,1
39289,453,3,10401,0
39290,456,6,13483,0
39291,710,2,6204,0
39292,77,9,25628,1
39293,2,6,14965,1
39294,105,3,10760,0
39295,142,3,10854,0
39296,441,2,7000,0
39297,272,3,10736,0
39298,367,7,19390,1
39299,51,8,16115,1
39300,83,3,8823,0
39301,166,7,19672,1
39302,264,5,12764,0
39303,452,5,9901,0
39304,232,7,16600,1
39305,205,5,15037,1
39306,657,5,12965,0
39307,59,5,12236,1
39308,288,6,10755,0
39309,313,3,9086,0
39310,1,4,13914,0
39311,408,4,9869,0
39312,20,7,23783,1
39313,21,3,6815,0
39314,830,3,13158,0
39315,111,6,5617,0
39316,78,4,10989,0
39317,250,3,8591,0
39318,297,4,11037,0
39319,257,4,16034,0
39320,302,8,15066,1
39321,148,5,19838,1
39322,7,8,24744,1
39323,489,3,4937,0
39324,59,6,20654,1
39325,441,3,9011,0
39326,239,6,14754,1
39327,121,6,15971,1
39328,570,7,24458,1
39329,208,5,13064,0
39330,275,4,12918,0
39331,246,4,9096,0
39332,230,6,15982,1
39333,307,5,11337,0
39334,10,4,12996,0
39335,10,8,20013,1
39336,8,5,11912,1
39337,320,3,13386,0
39338,185,8,15858,1
39339,119,4,12253,0
39340,67,5,9292,0
39341,331,3,13235,0
39342,769,4,6038,0
39343,390,5,12685,0
39344,211,5,17106,1
39345,636,3,9184,0
39346,28,8,23077,1
39347,194,7,17739,1
39348,56,5,12181,1
39349,655,3,6334,0
39350,777,5,11698,0
39351,71,2,4572,0
39352,3,4,10943,0
39353,48,9,23788,1
39354,84,8,22623,1
39355,62,5,12397,1
39356,451,3,8017,0
39357,668,4,6823,0
39358,408,3,7629,0
39359,27,8,23301,1
39360,218,5,10434,0
39361,627,5,19913,0
39362,436,5,20185,1
39363,637,6,14685,0
39364,15,7,11743,1
39365,348,6,14060,1
39366,499,2,6378,0
39367,225,5,14622,1
39368,97,6,17803,1
39369,85,4,13055,0
39370,188,6,18636,1
39371,73,9,20837,1
39372,202,7,15091,1
39373,73,8,20274,1
39374,875,4,10584,0
39376,458,3,4643,0
39377,116,4,9307,0
39378,511,3,6284,0
39379,205,5,9807,0
39380,345,5,11907,0
39381,382,5,15442,0
39382,382,3,8172,0
39383,456,6,20485,1
39384,48,5,13129,1
39385,145,4,9870,0
39386,236,6,11326,0
39387,283,6,20982,1
39388,203,3,5779,0
39389,576,4,10999,0
39390,165,4,10208,0
39391,66,9,21968,1
39392,29,2,4636,0
39393,48,5,17319,1
39394,64,7,15934,1
39395,779,1,1284,0
39396,502,4,14133,0
39397,135,6,17588,1
39398,79,4,14934,0
39399,67,5,10179,0
39400,133,5,18963,1
39401,620,5,12819,0
39402,162,6,18697,1
39403,129,7,18234,1
39404,145,1,204,0
39405,154,4,11690,0
39406,162,4,14642,0
39407,175,6,17365,1
39408,219,8,20567,1
39409,595,1,4166,0
39410,27,7,19088,1
39411,354,6,18058,1
39412,85,5,11335,0
39413,101,7,12563,1
39414,187,5,15296,1
39415,90,6,11178,1
39416,193,4,9486,0
39417,3,5,13849,1
39418,5,4,11625,0
39419,247,6,20624,1
39420,96,5,12326,0
39421,236,4,9984,0
39422,233,4,16707,0
39423,515,4,9301,0
39424,227,4,13247,0
39425,11,5,13411,1
39426,177,8,23037,1
39427,140,3,6657,0
39428,64,5,14416,1
39429,158,6,16429,1
39430,74,5,11595,0
39431,693,4,7280,0
39432,505,4,15014,0
39433,210,6,21337,1
39434,312,4,15624,0
39435,34,6,16758,1
39436,90,9,26159,1
39437,54,5,19617,1
39438,442,5,13729,0
39439,41,6,22502,1
39440,397,8,21121,1
39441,107,6,20964,1
39442,58,4,13286,0
39443,367,2,4020,0
39444,57,6,14007,1
39445,612,1,4291,0
39446,255,4,5886,0
39447,151,7,17226,1
39448,213,8,20210,1
39449,170,8,30786,1
39450,597,2,2950,0
39451,33,7,19591,1
39452,208,2,5797,0
39453,148,6,12225,1
39454,146,7,21185,1
39455,51,7,16562,1
39456,37,9,24924,1
39457,95,4,9969,0
39458,47,7,23926,1
39459,400,2,4462,0
39460,430,3,10492,0
39461,34,4,9047,0
39462,734,2,6326,0
39463,110,7,21017,1
39464,196,3,10794,0
39465,81,6,13865,1
39466,23,7,22045,1
39467,546,5,13487,0
39468,54,5,8805,0
39469,506,2,5347,0
39470,395,7,17807,1
39471,21,8,22940,1
39472,9,5,11906,1
39473,436,5,15879,0
39474,173,5,12579,0
39475,753,3,4817,0
39476,330,3,13740,0
39477,654,4,10455,0
39478,419,7,12423,1
39479,392,3,8375,0
39480,15,6,15863,1
39481,191,5,13125,0
39482,39,5,10981,0
39483,46,3,6480,0
39484,65,9,16835,1
39485,259,2,2714,0
39486,115,5,15753,1
39487,369,4,9186,0
39488,24,9,28594,1
39489,143,10,32515,1
39490,283,4,9198,0
39491,589,3,2350,0
39492,56,6,17571,1
39493,97,7,16415,1
39494,65,7,21970,1
39495,410,2,6031,0
39496,479,6,15661,1
39497,254,5,8845,0
39498,50,6,17019,1
39499,71,9,23031,1
39500,473,6,16171,1
39501,302,5,11620,0
39502,20,8,15978,1
39503,122,5,12774,1
39504,95,9,23003,1
39505,182,3,7765,0
39506,176,10,28925,1
39507,185,8,17108,1
39508,338,1,527,0
39509,174,6,16976,1
39510,70,7,25294,1
39511,257,2,3839,0
39512,59,3,7977,0
39513,228,6,18205,1
39514,290,2,9381,0
39515,66,10,22747,1
39517,205,8,20826,1
39518,10,4,16633,1
39519,106,9,26680,1
39520,271,3,8175,0
39521,319,5,7872,0
39522,390,6,17422,1
39523,259,5,8980,0
39524,91,8,13483,1
39525,568,4,11176,0
39526,765,1,945,0
39527,302,3,8533,0
39528,326,3,4061,0
39529,8,4,8406,0
39530,118,9,24205,1
39531,399,4,10284,0
39532,230,6,13532,1
39533,21,8,21857,1
39534,654,5,9274,0
39535,709,3,7446,0
39536,220,3,8404,0
39537,170,4,16813,1
39539,233,3,8835,0
39540,865,2,4555,0
39541,173,3,12983,0
39542,616,2,5629,0
39543,8,9,19198,1
39544,74,10,32108,1
39545,176,6,15975,1
39546,40,5,12981,1
39547,428,4,8296,0
39548,133,9,23632,1
39549,402,6,15559,1
39550,2,3,8349,0
39551,42,5,14321,1
39552,229,5,12238,0
39553,381,4,11627,0
39554,46,6,20539,1
39555,5,7,17619,1
39556,53,7,21424,1
39557,434,5,10810,0
39558,287,4,12330,0
39559,699,3,7654,0
39560,120,3,7434,0
39561,48,4,5164,0
39562,599,4,11067,0
39563,394,3,8542,0
39564,27,2,6765,0
39565,25,7,23700,1
39566,31,4,8383,0
39567,453,4,9093,0
39568,363,1,3319,0
39569,573,6,12162,0
39570,119,3,7591,0
39571,99,4,9765,0
39572,123,5,16847,1
39573,481,5,9756,0
39574,276,5,12223,0
39575,89,6,20605,1
39576,140,6,14425,1
39577,775,2,5332,0
39578,898,2,9363,0
39579,132,4,12746,0
39580,61,5,3360,0
39581,219,10,25729,1
39582,76,5,11912,0
39583,241,9,25737,1
39584,333,5,9973,0
39585,396,5,16878,0
39586,72,8,12625,1
39587,335,3,10254,0
39588,364,7,19643,1
39589,325,7,23322,1
39591,77,3,6778,0
39592,14,8,21763,1
39593,778,1,2061,0
39594,110,5,10938,0
39595,27,9,16232,1
39596,298,5,18653,1
39597,109,5,15557,1
39598,1038,3,8252,0
39599,285,3,4663,0
39600,203,6,23783,1
39601,217,7,23986,1
39602,87,4,9702,0
39603,389,4,14274,0
39604,391,4,6810,0
39605,259,6,15552,1
39606,279,8,18438,1
39607,994,4,11373,0
39608,18,5,15630,1
39609,48,2,7276,0
39610,632,1,1770,0
39611,292,4,13491,0
39612,443,4,8465,0
39613,68,10,24415,1
39614,469,3,7850,0
39615,722,4,9980,0
39616,1,8,20174,1
39617,850,6,22763,1
39618,138,5,13621,1
39619,149,3,6944,0
39620,317,5,17669,1
39621,63,4,13538,0
39622,113,8,21073,1
39623,197,6,16582,1
39624,216,5,16082,1
39625,21,4,9932,0
39626,172,5,18599,1
39627,875,1,1454,0
39628,889,4,10069,0
39629,17,3,6150,0
39630,69,5,14235,1
39631,360,5,14227,0
39632,537,3,8332,0
39633,55,5,17610,1
39634,75,6,22137,1
39635,243,4,8388,0
39636,881,1,1803,0
39637,533,4,12333,0
39638,495,3,5216,0
39639,51,3,8689,0
39640,251,7,13135,1
39641,97,6,15352,1
39642,111,3,6955,0
39643,55,4,7676,0
39644,538,3,8418,0
39645,197,3,13046,0
39646,2,6,12338,1
39647,258,8,21048,1
39648,49,10,22972,1
39649,167,12,29657,1
39650,340,9,25341,1
39651,136,6,14868,1
39652,192,6,21147,1
39653,113,4,12969,0
39654,1115,3,6023,0
39655,371,4,11321,0
39656,69,6,12900,1
39657,245,5,12674,0
39658,67,4,11625,0
39659,148,2,8794,0
39660,103,2,8499,0
39661,292,3,4136,0
39662,187,2,1139,0
39663,54,4,7886,0
39664,118,6,12069,1
39665,54,3,11295,0
39666,221,3,6277,0
39667,58,6,13959,1
39668,581,4,12637,0
39669,405,3,7626,0
39670,9,8,17315,1
39671,220,5,17299,1
39672,208,6,15868,1
39673,97,9,26277,1
39674,187,5,16337,1
39675,5,6,13572,1
39676,636,1,2359,0
39677,128,8,32129,1
39678,18,10,27619,1
39679,23,7,18254,1
39680,95,9,20327,1
39681,324,7,20007,1
39682,193,8,19952,1
39683,647,4,6122,0
39684,387,6,15933,1
39685,297,7,13390,1
39686,20,4,9655,0
39687,27,5,12074,1
39688,768,1,3487,0
39689,64,3,6077,0
39690,23,5,18227,1
39691,199,5,14331,1
39692,92,5,16085,1
39693,286,3,10358,0
39694,515,5,15212,0
39695,230,4,6307,0
39696,506,4,5329,0
39697,46,4,14857,1
39698,2,10,25639,1
39699,111,9,24961,1
39700,488,7,25360,1
39701,16,9,25460,1
39702,143,7,18021,1
39703,270,5,20209,1
39704,26,7,18976,1
39705,662,2,1367,0
39706,149,4,8801,0
39707,146,3,6739,0
39708,335,3,9851,0
39709,341,5,9084,0
39710,455,7,14363,1
39711,118,6,17655,1
39712,433,6,12502,0
39713,36,5,19701,1
39714,77,9,22977,1
39715,282,6,12783,1
39716,42,6,17311,1
39717,264,5,2755,0
39718,117,6,12629,1
39719,3,7,18828,1
39720,464,3,8112,0
39721,633,4,11614,0
39722,41,9,22009,1
39723,598,2,5970,0
39724,358,5,16410,1
39725,291,4,9287,0
39726,36,4,10419,0
39727,24,6,8586,1
39728,751,4,9636,0
39729,279,7,27379,1
39730,395,3,6334,0
39731,43,5,8393,0
39732,123,3,12344,0
39733,785,4,10613,0
39734,43,4,8965,0
39735,303,7,20286,1
39736,263,9,20565,1
39737,30,6,13726,1
39738,184,4,12532,0
39739,17,7,17379,1
39740,463,5,15336,0
39741,177,4,14959,0
39742,105,9,25769,1
39743,57,4,15741,1
39744,163,4,13877,0
39745,177,4,7931,0
39746,3,4,9657,0
39747,13,5,14599,1
39748,879,4,14112,0
39749,166,7,16930,1
39750,365,1,5037,0
39751,150,4,8867,0
39752,135,5,14343,1
39753,212,3,11639,0
39754,690,2,6478,0
39755,131,5,18153,1
39756,146,4,11622,0
39757,16,4,5713,0
39758,173,9,24682,1
39759,265,7,24760,1
39760,174,6,14333,1
39761,468,5,11004,0
39762,92,4,5650,0
39763,94,9,24002,1
39764,227,3,10612,0
39765,392,5,14624,0
39766,62,2,6034,0
39767,202,5,7504,0
39768,117,10,21748,1
39769,60,5,11444,0
39770,688,3,7492,0
39771,500,5,5569,0
39772,126,3,9958,0
39773,172,7,16231,1
39774,23,3,3512,0
39775,535,5,13086,0
39776,283,7,13303,1
39777,178,2,5705,0
39778,35,9,21344,1
39779,51,4,8892,0
39780,209,4,7251,0
39781,96,8,19812,1
39782,127,5,12588,0
39783,571,2,6147,0
39784,52,7,20525,1
39785,133,3,5924,0
39786,126,6,19125,1
39787,250,5,15348,1
39788,32,4,11377,0
39789,165,4,14426,0
39790,326,3,7894,0
39791,747,4,13611,0
39792,11,6,16623,1
39793,103,6,13606,1
39794,134,5,10703,0
39795,258,4,11958,0
39796,705,6,21191,1
39797,3,7,15343,1
39798,253,7,21484,1
39799,104,6,13621,1
39800,180,8,14216,1
39801,131,3,6615,0
39802,107,3,5437,0
39803,1135,3,6279,0
39804,183,5,12734,0
39805,10,6,15725,1
39806,76,3,6303,0
39807,103,5,19702,1
39808,210,1,4996,0
39809,449,2,5728,0
39810,511,3,5634,0
39811,455,3,4475,0
39812,17,7,15599,1
39813,28,5,9788,0
39814,998,2,5798,0
39815,24,5,10625,0
39816,572,4,14226,0
39817,195,17,51718,1
39818,98,4,13422,0
39819,203,3,8469,0
39820,129,9,21320,1
39821,440,5,13253,0
39822,229,8,23261,1
39823,19,8,28419,1
39824,86,11,22064,1
39825,279,7,21365,1
39826,27,4,12641,0
39827,429,4,11738,0
39828,85,3,7994,0
39829,64,6,20971,1
39830,879,2,9054,0
39831,118,6,20150,1
39832,74,4,6803,0
39833,117,3,7889,0
39834,63,4,12171,0
39835,673,5,15673,0
39836,155,7,23572,1
39837,206,5,10924,0
39838,26,6,17992,1
39839,51,2,2452,0
39840,227,6,14497,1
39841,75,8,23471,1
39842,69,6,23336,1
39843,578,3,4433,0
39844,18,5,12067,1
39845,1,6,22216,1
39846,467,3,13268,0
39847,585,7,11066,0
39848,50,7,16652,1
39849,294,8,14984,1
39850,21,4,9255,0
39851,956,3,12614,0
39852,683,2,5698,0
39853,35,6,23213,1
39854,464,4,8889,0
39855,116,6,13748,1
39856,792,2,6923,0
39857,155,7,19119,1
39858,82,5,14378,1
39859,81,7,15631,1
39860,14,2,1854,0
39861,341,4,10711,0
39862,248,3,7734,0
39863,240,5,15420,1
39864,9,6,16679,1
39865,63,10,23444,1
39866,512,4,8955,0
39867,63,5,12386,1
39868,82,4,13821,0
39869,11,2,4307,0
39870,311,4,10922,0
